datetime,Temperature,Humidity,CPU Percent,Memory usage,Bytes sent,Bytes received,Packets sent,Packets received,CPU Temperature
2023-04-05 02:47:27.941388,22.2,54.8,0.2,33.1,4.224199295043945,17.499743461608887,13941,21585,46.16
2023-04-05 02:47:32.950289,22.2,54.8,0.2,33.1,4.224199295043945,17.499743461608887,13941,21585,45.622
2023-04-05 02:47:37.960517,22.2,54.7,0.5,33.1,4.224199295043945,17.499743461608887,13941,21585,45.084
2023-04-05 02:47:42.969469,22.2,54.8,0.2,33.1,4.224199295043945,17.499743461608887,13941,21585,45.622
2023-04-05 02:47:47.978435,22.2,54.7,0.2,33.1,4.224199295043945,17.499743461608887,13941,21585,45.622
2023-04-05 02:47:52.988686,22.2,54.7,0.1,33.1,4.2242431640625,17.49978733062744,13942,21586,45.622
2023-04-05 02:47:57.997606,22.2,54.7,0.1,33.1,4.2242431640625,17.49978733062744,13942,21586,45.084
2023-04-05 02:48:03.007795,22.2,54.7,0.2,33.1,4.2242431640625,17.49978733062744,13942,21586,45.622
2023-04-05 02:48:08.016764,22.2,54.8,0.1,33.1,4.2242431640625,17.49978733062744,13942,21586,45.084
2023-04-05 02:48:13.025723,22.2,54.6,0.2,33.1,4.2242431640625,17.49978733062744,13942,21586,45.084
2023-04-05 02:48:18.035967,22.2,54.6,0.1,33.1,4.2242431640625,17.49978733062744,13942,21586,46.16
2023-04-05 02:48:23.044938,22.2,54.8,0.0,33.1,4.2242431640625,17.49978733062744,13942,21586,45.622
2023-04-05 02:48:28.055137,22.3,54.6,0.1,33.1,4.2242431640625,17.49978733062744,13942,21586,45.084
2023-04-05 02:48:33.064104,22.2,54.7,0.0,33.1,4.2242431640625,17.49978733062744,13942,21586,45.622
2023-04-05 02:48:38.073070,22.2,54.7,0.3,33.1,4.2242431640625,17.49978733062744,13942,21586,45.622
2023-04-05 02:48:43.083293,22.2,54.6,0.6,33.1,4.2242431640625,17.49978733062744,13942,21586,46.16
2023-04-05 02:48:48.092296,22.1,54.6,0.1,33.1,4.2242431640625,17.49978733062744,13942,21586,45.622
2023-04-05 02:48:53.101275,22.1,54.7,0.3,33.1,4.2242431640625,17.49978733062744,13942,21586,45.622
2023-04-05 02:48:58.111493,22.2,54.8,0.5,33.1,4.22468376159668,17.500100135803223,13945,21587,45.084
2023-04-05 02:49:03.120362,22.1,54.8,0.3,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:08.129399,22.2,54.7,0.2,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:13.138533,22.2,54.8,0.2,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:18.148838,22.2,54.7,0.1,33.1,4.224723815917969,17.500144004821777,13946,21588,46.16
2023-04-05 02:49:23.157891,22.1,54.7,0.1,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:28.167019,22.2,54.7,0.1,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:33.176061,22.2,54.8,0.1,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:38.182394,22.2,54.8,0.3,33.1,4.224723815917969,17.500144004821777,13946,21588,45.622
2023-04-05 02:49:43.192605,22.2,54.8,0.1,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:48.201614,22.2,54.7,0.2,33.1,4.224723815917969,17.500144004821777,13946,21588,45.084
2023-04-05 02:49:53.210527,22.2,54.8,0.2,33.1,4.224723815917969,17.500144004821777,13946,21588,45.622
2023-04-05 02:49:58.221074,22.2,54.8,0.2,33.1,4.224767684936523,17.500187873840332,13947,21589,45.622
2023-04-05 02:50:03.229741,22.3,54.7,0.2,33.1,4.224767684936523,17.500187873840332,13947,21589,45.622
2023-04-05 02:50:08.238677,22.1,54.7,0.2,33.1,4.224767684936523,17.500187873840332,13947,21589,45.084
2023-04-05 02:50:13.248905,22.2,54.8,0.1,33.1,4.224767684936523,17.500187873840332,13947,21589,45.622
2023-04-05 02:50:18.257839,22.2,54.7,0.1,33.1,4.224767684936523,17.500187873840332,13947,21589,45.622
2023-04-05 02:50:23.268071,22.2,54.7,0.2,33.1,4.224767684936523,17.500187873840332,13947,21589,45.622
2023-04-05 02:50:28.277022,22.2,54.8,0.2,33.1,4.225642204284668,17.500518798828125,13948,21591,45.622
2023-04-05 02:50:33.285982,22.2,54.7,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:50:38.296195,22.2,54.8,0.3,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:50:43.305162,22.1,54.7,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:50:48.315444,22.2,54.7,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:50:53.324346,22.3,54.7,0.0,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:50:58.333319,22.2,54.8,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.084
2023-04-05 02:51:03.343556,22.2,54.7,0.2,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:51:08.352517,22.2,54.8,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:51:13.361506,22.3,54.7,0.2,33.1,4.225682258605957,17.50056266784668,13949,21592,45.084
2023-04-05 02:51:18.371734,22.2,54.7,0.2,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:51:23.380626,22.2,54.8,0.2,33.1,4.225682258605957,17.50056266784668,13949,21592,45.084
2023-04-05 02:51:28.390894,22.2,54.8,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.084
2023-04-05 02:51:33.399803,22.2,54.7,0.3,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:51:38.408737,22.3,54.9,0.5,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:51:43.418977,22.3,54.8,0.2,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:51:48.427989,22.2,54.8,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.084
2023-04-05 02:51:53.437122,22.2,54.7,0.2,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:51:58.446172,22.2,54.7,0.1,33.1,4.225682258605957,17.50056266784668,13949,21592,45.622
2023-04-05 02:52:03.455307,22.3,54.8,0.3,33.1,4.225682258605957,17.500606536865234,13949,21593,45.622
2023-04-05 02:52:08.464441,22.2,54.7,0.1,33.1,4.225682258605957,17.500606536865234,13949,21593,45.084
2023-04-05 02:52:13.474741,22.2,54.7,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:52:18.481099,22.3,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:52:23.489942,22.1,54.6,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:52:28.500145,22.2,54.7,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.084
2023-04-05 02:52:33.509110,22.2,54.8,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:52:38.518078,22.3,54.7,0.4,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:52:43.528288,22.2,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,45.084
2023-04-05 02:52:48.537267,22.2,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,46.16
2023-04-05 02:52:53.546260,22.2,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,46.16
2023-04-05 02:52:58.556434,22.2,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:53:03.565427,22.1,54.7,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.084
2023-04-05 02:53:08.575620,22.2,54.6,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,45.084
2023-04-05 02:53:13.584575,22.2,54.7,0.0,33.1,4.225726127624512,17.500606536865234,13950,21593,45.084
2023-04-05 02:53:18.593572,22.2,54.8,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,46.16
2023-04-05 02:53:23.603762,22.2,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:53:28.612754,22.2,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,45.084
2023-04-05 02:53:33.621744,22.2,54.7,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:53:38.631967,22.2,54.8,0.4,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:53:43.641004,22.2,54.7,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:53:48.651222,22.2,54.7,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.084
2023-04-05 02:53:53.659956,22.2,54.7,0.1,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:53:58.668921,22.2,54.6,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:54:03.679151,22.2,54.8,0.2,33.1,4.225726127624512,17.500606536865234,13950,21593,45.622
2023-04-05 02:54:08.688098,22.3,54.8,0.1,33.1,4.225726127624512,17.50065040588379,13950,21594,45.084
2023-04-05 02:54:13.698304,22.2,54.6,0.1,33.1,4.225769996643066,17.50065040588379,13951,21594,45.622
2023-04-05 02:54:18.707283,22.3,54.7,0.2,33.1,4.225769996643066,17.50065040588379,13951,21594,45.084
2023-04-05 02:54:23.716229,22.2,54.8,0.1,33.1,4.225769996643066,17.50065040588379,13951,21594,45.622
2023-04-05 02:54:28.725358,22.3,54.7,0.1,33.1,4.2266645431518555,17.500981330871582,13952,21596,45.622
2023-04-05 02:54:33.734489,22.2,54.7,0.3,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:54:38.744710,22.2,54.7,0.3,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:54:43.753841,22.3,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:54:48.762892,22.2,54.8,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:54:53.772026,22.2,54.8,0.2,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:54:58.778230,22.2,54.8,0.2,33.1,4.2267045974731445,17.501025199890137,13953,21597,46.16
2023-04-05 02:55:03.788467,22.2,54.7,0.2,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:55:08.797407,22.3,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:55:13.806398,22.2,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,46.16
2023-04-05 02:55:18.816583,22.2,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:55:23.825550,22.3,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:55:28.835779,22.2,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:55:33.844577,22.2,54.8,0.2,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:55:38.853700,22.2,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:55:43.863917,22.2,54.7,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:55:48.872864,22.1,54.8,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:55:53.881872,22.1,54.7,0.2,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:55:58.892058,22.1,54.6,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.622
2023-04-05 02:56:03.901097,22.2,54.7,0.3,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:56:08.911295,22.2,54.8,0.1,33.1,4.2267045974731445,17.501025199890137,13953,21597,45.084
2023-04-05 02:56:13.920182,22.3,54.8,0.1,33.1,4.2267045974731445,17.50106906890869,13953,21598,45.622
2023-04-05 02:56:18.929162,22.1,54.7,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:56:23.939362,22.2,54.7,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:56:28.948333,22.2,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:56:33.958286,22.2,54.9,0.5,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:56:38.967521,22.2,54.8,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:56:43.976481,22.2,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:56:48.986703,22.1,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:56:53.995652,22.1,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:56:59.004617,22.2,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:04.014822,22.2,54.7,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:57:09.023945,22.2,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:14.032994,22.2,54.7,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:19.042128,22.1,54.7,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:24.051322,22.2,54.6,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:57:29.060312,22.2,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:57:34.070695,22.3,54.7,0.6,33.2,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:57:39.079746,22.3,54.8,0.2,33.2,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:44.086041,22.2,54.6,0.1,33.2,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:49.095019,22.2,54.7,0.0,33.2,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:54.105219,22.1,54.6,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:57:59.114179,22.2,54.8,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:58:04.124395,22.2,54.7,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.622
2023-04-05 02:58:09.133358,22.2,54.7,0.1,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:58:14.142558,22.2,54.7,0.2,33.1,4.226748466491699,17.50106906890869,13954,21598,45.084
2023-04-05 02:58:19.152549,22.2,54.7,0.1,33.1,4.226748466491699,17.501112937927246,13954,21599,46.16
2023-04-05 02:58:24.161631,22.2,54.8,0.2,33.1,4.226792335510254,17.501112937927246,13955,21599,45.622
2023-04-05 02:58:29.170453,22.2,54.8,0.2,33.2,4.227666854858398,17.50144386291504,13956,21601,45.084
2023-04-05 02:58:34.180682,22.2,54.7,0.4,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:58:39.189626,22.2,54.8,0.2,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:58:44.199867,22.2,54.7,0.1,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:58:49.208808,22.2,54.7,0.1,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:58:54.217764,22.2,54.7,0.2,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:58:59.228008,22.2,54.7,0.1,33.1,4.2277069091796875,17.501487731933594,13957,21602,46.16
2023-04-05 02:59:04.236943,22.2,54.8,0.2,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:59:09.245902,22.3,54.7,0.1,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:59:14.256138,22.1,54.7,0.1,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:59:19.265095,22.2,54.8,0.0,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:59:24.275299,22.2,54.7,0.2,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:59:29.284274,22.2,54.7,0.1,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:59:34.293253,22.2,54.7,0.4,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:59:39.303453,22.3,54.7,0.1,33.1,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:59:44.312410,22.3,54.7,0.1,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:59:49.321354,22.3,54.8,0.1,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 02:59:54.330418,22.2,54.7,0.2,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 02:59:59.340855,22.2,54.7,0.2,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 03:00:04.349852,22.2,54.7,0.2,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 03:00:09.358909,22.2,54.7,0.2,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 03:00:14.368039,22.3,54.7,0.2,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.084
2023-04-05 03:00:19.377089,22.2,54.8,0.1,33.2,4.2277069091796875,17.501487731933594,13957,21602,45.622
2023-04-05 03:00:24.384622,22.2,54.6,0.1,33.2,4.2277069091796875,17.50153160095215,13957,21603,45.084
2023-04-05 03:00:29.393602,22.1,54.7,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,46.16
2023-04-05 03:00:34.402571,22.3,54.8,0.4,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:00:39.412784,22.2,54.7,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,45.622
2023-04-05 03:00:44.421779,22.3,54.8,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.622
2023-04-05 03:00:49.430700,22.2,54.7,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:00:54.440960,22.2,54.7,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:00:59.449881,22.2,54.7,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,45.622
2023-04-05 03:01:04.460103,22.2,54.7,0.3,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:01:09.469056,22.2,54.6,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:01:14.478017,22.2,54.8,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,46.16
2023-04-05 03:01:19.488246,22.2,54.7,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,46.16
2023-04-05 03:01:24.497176,22.1,54.7,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:01:29.506167,22.3,54.7,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:01:34.516383,22.3,54.8,0.3,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:01:39.525345,22.1,54.7,0.0,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:01:44.535538,22.2,54.7,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,45.622
2023-04-05 03:01:49.544529,22.2,54.7,0.0,33.2,4.227750778198242,17.50153160095215,13958,21603,45.622
2023-04-05 03:01:54.553464,22.3,54.8,0.1,33.2,4.227750778198242,17.50153160095215,13958,21603,46.16
2023-04-05 03:01:59.563690,22.2,54.7,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:02:04.572668,22.2,54.7,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:02:09.582889,22.2,54.6,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:02:14.591925,22.2,54.6,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.622
2023-04-05 03:02:19.600841,22.2,54.8,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,45.084
2023-04-05 03:02:24.611111,22.2,54.7,0.2,33.2,4.227750778198242,17.50153160095215,13958,21603,46.16
2023-04-05 03:02:29.619969,22.1,54.7,0.2,33.2,4.228645324707031,17.501906394958496,13959,21606,45.622
2023-04-05 03:02:34.629008,22.2,54.7,0.3,33.2,4.228729248046875,17.50195026397705,13961,21607,45.084
2023-04-05 03:02:39.638140,22.1,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,46.16
2023-04-05 03:02:44.647191,22.1,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:02:49.657578,22.2,54.8,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:02:54.666631,22.3,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.084
2023-04-05 03:02:59.675766,22.2,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,46.16
2023-04-05 03:03:04.681981,22.2,54.7,0.2,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:03:09.690981,22.3,54.7,0.2,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:03:14.701219,22.2,54.6,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:03:19.710115,22.3,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:03:24.720327,22.2,54.8,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:03:29.729295,22.2,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:03:34.738255,22.2,54.8,0.5,33.2,4.228729248046875,17.50195026397705,13961,21607,45.084
2023-04-05 03:03:39.748475,22.3,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.084
2023-04-05 03:03:44.757418,22.2,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,46.16
2023-04-05 03:03:49.766389,22.2,54.6,0.2,33.2,4.228729248046875,17.50195026397705,13961,21607,45.084
2023-04-05 03:03:54.776593,22.2,54.7,0.1,33.2,4.228729248046875,17.50195026397705,13961,21607,45.622
2023-04-05 03:03:59.785581,22.2,54.7,0.4,33.2,4.229169845581055,17.502263069152832,13964,21608,45.622
2023-04-05 03:04:04.795782,22.2,54.7,0.2,33.2,4.229209899902344,17.502306938171387,13965,21609,45.084
2023-04-05 03:04:09.804731,22.3,54.8,0.0,33.2,4.229209899902344,17.502306938171387,13965,21609,45.084
2023-04-05 03:04:14.813696,22.2,54.7,0.1,33.2,4.229209899902344,17.502306938171387,13965,21609,45.084
2023-04-05 03:04:19.823909,22.3,54.7,0.1,33.2,4.229209899902344,17.502306938171387,13965,21609,45.622
2023-04-05 03:04:24.832876,22.1,54.6,0.1,33.2,4.229209899902344,17.502306938171387,13965,21609,46.16
2023-04-05 03:04:29.843112,22.3,54.7,0.2,33.2,4.229209899902344,17.502306938171387,13965,21609,45.084
2023-04-05 03:04:34.852083,22.2,54.8,0.4,33.2,4.229209899902344,17.50235080718994,13965,21610,45.084
2023-04-05 03:04:39.861122,22.2,54.7,0.3,33.2,4.229209899902344,17.50235080718994,13965,21610,45.084
2023-04-05 03:04:44.871374,22.2,54.8,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:04:49.880216,22.2,54.7,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:04:54.889173,22.2,54.7,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:04:59.899386,22.2,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:05:04.908354,22.2,54.7,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:05:09.917298,22.2,54.6,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:05:14.927591,22.2,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:05:19.936723,22.2,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:05:24.945773,22.2,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:05:29.954906,22.2,54.8,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:05:34.963962,22.3,54.8,0.4,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:05:39.973107,22.2,54.6,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:05:44.980559,22.2,54.6,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:05:49.989519,22.2,54.7,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:05:54.998499,22.2,54.7,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:06:00.008694,22.1,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:06:05.017661,22.2,54.7,0.2,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:06:10.026626,22.1,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:06:15.036819,22.2,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:06:20.045800,22.2,54.8,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.084
2023-04-05 03:06:25.056000,22.2,54.7,0.1,33.2,4.229253768920898,17.50235080718994,13966,21610,45.622
2023-04-05 03:06:30.064984,22.2,54.8,0.0,33.2,4.230128288269043,17.502681732177734,13967,21612,45.084
2023-04-05 03:06:35.073984,22.3,54.7,0.3,33.2,4.230168342590332,17.50272560119629,13968,21613,45.622
2023-04-05 03:06:40.084169,22.2,54.7,0.1,33.2,4.230212211608887,17.502769470214844,13969,21614,45.084
2023-04-05 03:06:45.093128,22.2,54.7,0.1,33.2,4.230212211608887,17.502769470214844,13969,21614,45.084
2023-04-05 03:06:50.103354,22.2,54.6,0.1,33.2,4.230212211608887,17.502769470214844,13969,21614,45.622
2023-04-05 03:06:55.112319,22.2,54.7,0.1,33.2,4.230212211608887,17.502769470214844,13969,21614,45.622
2023-04-05 03:07:00.121347,22.2,54.7,0.1,33.2,4.230212211608887,17.502769470214844,13969,21614,45.622
2023-04-05 03:07:05.131560,22.2,54.7,0.3,33.2,4.230212211608887,17.502769470214844,13969,21614,46.16
2023-04-05 03:07:10.140450,22.3,54.8,0.4,33.2,4.230212211608887,17.502769470214844,13969,21614,45.622
2023-04-05 03:07:15.149397,22.2,54.8,0.1,33.2,4.230212211608887,17.502769470214844,13969,21614,45.084
2023-04-05 03:07:20.159634,22.2,54.7,0.1,33.2,4.230212211608887,17.502769470214844,13969,21614,45.084
